"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"ZNF826P",-37.2840407470289,109.858695652174,-2.41448601441002,0.0184574049202611,0.0433549429470505,-4.47452033880141,"Downregulated"
"BAALC-AS2",-24.0467741935484,44.6536231884058,-2.41445413333277,0.0184588891800127,0.0433549429470505,-4.47452396015917,"Downregulated"
"RPS25",-3817.758573854,25174.0985507246,-2.41393131898664,0.0184832446325006,0.0434073736107671,-4.47458334169541,"Downregulated"
"LINC01087",-34.2975382003396,66.4695652173913,-2.41382320783333,0.018488284606124,0.0434096629653684,-4.47459561990864,"Downregulated"
"RNF121",-65.0788624787777,291.330434782609,-2.41341622303501,0.0185072686300478,0.043449459836422,-4.4746418378713,"Downregulated"
"SYMPK",-56.9832555178268,279.266304347826,-2.41309283174828,0.0185223658198744,0.043480123853051,-4.47467855895189,"Downregulated"
"ATP6V1G2",-44.8962648556875,174.397101449275,-2.41301254413232,0.0185261156712001,0.0434841468721641,-4.47468767508301,"Downregulated"
"LINC00471",-30.8264006791172,35.3521739130435,-2.41192957511295,0.0185767623781222,0.0435982323197314,-4.47481061858297,"Downregulated"
"LOC100506489",-6.29320882852292,8.81159420289855,-2.41137348961229,0.0186028166577421,0.0436510513545575,-4.47487373305643,"Downregulated"
"ZRANB2-AS1",-6.60458404074704,15.5304347826087,-2.41136199026124,0.0186033557816726,0.0436510513545575,-4.47487503810098,"Downregulated"
"LINC03129",-45.4173174872666,180.710144927536,-2.40988134374512,0.0186728897527221,0.0437997700657756,-4.47504303850244,"Downregulated"
"DNAJC3",-325.620415959253,1946.33007246377,-2.40974566757494,0.0186792729725153,0.0438099311304644,-4.47505842931817,"Downregulated"
"BMP15",-59.0753820033956,176.646376811594,-2.40958800351996,0.0186866931176713,0.0438225216771831,-4.47507631363853,"Downregulated"
"CXXC4",-31.8102292020373,86.5797101449275,-2.4092495539775,0.0187026304747151,0.0438550811427854,-4.47511470227636,"Downregulated"
"TSSK2",-27.8155348047538,64.3942028985507,-2.4090213041555,0.0187133854636252,0.043875482857245,-4.47514058940168,"Downregulated"
"FOXN3-AS3",-21.5661290322581,49.0391304347826,-2.40857775109525,0.0187343012227098,0.0439148799487887,-4.47519089044486,"Downregulated"
"PAPOLB",-14.1385398981324,46.3442028985507,-2.40754524705605,0.0187830699646961,0.0440243662462702,-4.47530795648423,"Downregulated"
"NEFL",-16.9365874363327,69.7188405797101,-2.40739949962598,0.0187899632548066,0.0440356902483161,-4.47532447862829,"Downregulated"
"MCMDC2",-18.02279286927,39.9195652173913,-2.4070058320992,0.0188085935134164,0.0440722888239952,-4.47536910189421,"Downregulated"
"RNF213-AS1",-22.8018675721562,43.3811594202899,-2.4069823143332,0.0188097070108497,0.0440722888239952,-4.47537176753564,"Downregulated"
"LOC102723364",-42.2306451612904,123.923188405797,-2.40633887653865,0.0188401947808969,0.0441388810811338,-4.47544469153842,"Downregulated"
"LINC02537",-21.8387096774193,47.2115942028986,-2.40591135818628,0.0188604761410618,0.0441815497361694,-4.47549313684008,"Downregulated"
"MYPN",-41.239558573854,94.2173913043478,-2.4058596094092,0.018862932413397,0.044182457507449,-4.47549900047588,"Downregulated"
"MAN1C1",-101.119057724957,508.078985507246,-2.40577104203431,0.0188671369558345,0.0441874595861122,-4.47550903581107,"Downregulated"
"LINC01056",-13.8224957555178,32.6311594202899,-2.40513688131862,0.018897266831867,0.0442426304465447,-4.47558088339754,"Downregulated"
"ZNF839",-51.8662988115449,242.610144927536,-2.40512689838025,0.0188977414791047,0.0442426304465447,-4.47558201431494,"Downregulated"
"ADD2",-28.2067062818337,129.959420289855,-2.40427259526224,0.0189383995401557,0.0443109632320059,-4.4756787819959,"Downregulated"
"ADAM20",-30.7678268251274,90.3021739130435,-2.40324089412424,0.0189876045540194,0.0444111565502346,-4.47579561189822,"Downregulated"
"RPS6",-3276.27983870967,25322.8018115942,-2.4025191920956,0.0190220926385806,0.0444869505565227,-4.47587731678487,"Downregulated"
"PIWIL2",-72.3555744199208,216.991787439614,-2.40191267154813,0.0190511198097445,0.0445402042448508,-4.47594596863569,"Downregulated"
"PRKAG2-AS2",-48.4111629881155,150.15652173913,-2.40163713293222,0.0190643197489581,0.0445640899121511,-4.47597715277874,"Downregulated"
"HMGCR",-320.311120543293,1293.7,-2.40160184699906,0.0190660107453097,0.0445640899121511,-4.47598114609242,"Downregulated"
"CFAP99",-50.6752122241087,221.314492753623,-2.40152522995567,0.0190696829005548,0.0445640899121511,-4.4759898167129,"Downregulated"
"LOC100289333",-222.601358234295,743.072463768116,-2.40138284393145,0.0190765089562103,0.0445721050736109,-4.47600592978663,"Downregulated"
"EFL1",-133.18896434635,793.175362318841,-2.40136662329562,0.0190772867199456,0.0445721050736109,-4.47600776534813,"Downregulated"
"MAGT1",-265.516779852858,2261.44541062802,-2.40101557968277,0.019094125864083,0.0446065681556794,-4.47604748807609,"Downregulated"
"GYPE",-15.0006791171477,33.404347826087,-2.39997127357352,0.0191442985366277,0.0447139964836786,-4.47616563382672,"Downregulated"
"MFSD6L",-8.07597623089983,27.236231884058,-2.39985802871713,0.0191497463489766,0.0447218297184355,-4.47617844343903,"Downregulated"
"ADRB3",-17.447623089983,36.1782608695652,-2.398762397938,0.0192025248667763,0.0448298786246181,-4.47630235324319,"Downregulated"
"GYS2",-15.1370118845501,20.0217391304348,-2.39868567324312,0.0192062256985428,0.0448298786246181,-4.47631102890936,"Downregulated"
"LINC02431",-33.1504244482173,58.9884057971014,-2.39827439634247,0.0192260745909173,0.0448706452888451,-4.47635753086919,"Downregulated"
"ATP5F1B",-2079.02427843803,12750.6333333333,-2.39807287634261,0.0192358069618344,0.044888308267645,-4.47638031416265,"Downregulated"
"HHAT",-59.9657894736842,196.975362318841,-2.39803065895083,0.0192378464004193,0.044888308267645,-4.47638508697542,"Downregulated"
"UPB1",-14.7280348047538,72.3268115942029,-2.39734378554751,0.0192710550425767,0.0449559718781334,-4.47646273202477,"Downregulated"
"EDDM3B",-11.8737691001698,13.5898550724638,-2.39707742340585,0.019283946771053,0.0449762205077405,-4.47649283777836,"Downregulated"
"TREML4",-20.4434634974533,75.9391304347826,-2.39684173117994,0.0192953605221629,0.0449913142814333,-4.47651947510387,"Downregulated"
"LOC101927790",-12.8061969439728,17.7666666666667,-2.39680146039278,0.0192973112991939,0.0449913142814333,-4.47652402622173,"Downregulated"
"C20orf204",-40.4766553480475,88.8246376811594,-2.39676980450301,0.0192988448814071,0.0449913142814333,-4.47652760370782,"Downregulated"
"INPP5K",-58.0956706281835,391.274637681159,-2.39624902156404,0.0193240900509046,0.0450403351759435,-4.47658645355566,"Downregulated"
"MMP24",-15.2889360498019,65.1961352657005,-2.39573479125858,0.0193490465171431,0.0450886619167077,-4.47664455420488,"Downregulated"
"ANP32CP",-6.80084889643464,19.5449275362319,-2.39542221609032,0.0193642303822094,0.0451191215658789,-4.47667986647408,"Downregulated"
"LINC01352",-23.3786078098472,60.5086956521739,-2.39536282509269,0.0193671166027467,0.0451209238883888,-4.47668657563641,"Downregulated"
"SCAMP1",-133.153735144312,957.996376811594,-2.39525462909303,0.0193723755844278,0.0451233313727368,-4.47669879780603,"Downregulated"
"ADM2",-36.6143463497454,69.3420289855072,-2.39468576198858,0.0194000469624823,0.0451828574675828,-4.47676305254807,"Downregulated"
"TCEAL7",-70.2421052631579,241.415942028986,-2.39451781204143,0.0194082232911228,0.0451969714129877,-4.47678202081764,"Downregulated"
"LARP6",-109.362365591398,297.267149758454,-2.39423375306033,0.0194220591751739,0.0452242605543163,-4.47681410033461,"Downregulated"
"CD1A",-71.5292869269949,229.023188405797,-2.39402138241315,0.0194324090330432,0.0452335650919569,-4.47683808217061,"Downregulated"
"WEE2-AS1",-43.7781833616299,113.228985507246,-2.39361877446587,0.0194520436033153,0.045261650802529,-4.47688354237961,"Downregulated"
"NKX6-2",-24.0304753820034,33.5884057971015,-2.39359862253402,0.0194530268474427,0.045261650802529,-4.47688581768165,"Downregulated"
"MEIOB",-27.3049235993209,30.0463768115942,-2.39256118430783,0.019503705066972,0.0453649127766632,-4.47700293409536,"Downregulated"
"INSL6",-37.7646859083192,30.2246376811594,-2.39175237890418,0.0195432964597213,0.0454471017519892,-4.47709421560241,"Downregulated"
"FGF14-AS2",-28.2471137521222,97.6065217391304,-2.39164074184068,0.0195487667769429,0.0454548733865182,-4.47710681323451,"Downregulated"
"SEPTIN7P2",-34.3307300509338,143.669565217391,-2.3913924765739,0.0195609369009038,0.0454782200514481,-4.47713482714279,"Downregulated"
"POPDC1-AS1",-23.3299660441426,43.3,-2.39113515490339,0.019573558114474,0.0455026102809211,-4.47716386082345,"Downregulated"
"LOC100131496",-19.3772495755518,22.7478260869565,-2.39089072285918,0.0195855538456341,0.0455255413018292,-4.47719143814642,"Downregulated"
"AMPH",-63.1092529711376,229.208695652174,-2.39045746388624,0.0196068325634313,0.0455671211698743,-4.47724031447934,"Downregulated"
"GPR173",-18.8989176570459,70.9467391304348,-2.39043962531729,0.0196077091141614,0.0455671211698743,-4.4772423267319,"Downregulated"
"WIF1",-80.796519524618,103.313043478261,-2.39033386064315,0.0196129068922213,0.0455742413771266,-4.4772542571395,"Downregulated"
"PRKCQ-AS1",-32.2492359932088,143.544927536232,-2.39000449835102,0.019629101199252,0.0456069097380793,-4.47729140732223,"Downregulated"
"PPP1R2C",-8.86935483870967,17.8347826086957,-2.3896838629691,0.0196448778816232,0.0456386007742659,-4.47732756972959,"Downregulated"
"ZBTB8A",-181.169015280136,1231.92898550725,-2.38953116468926,0.0196523952923851,0.0456473162250325,-4.47734479039914,"Downregulated"
"H2BC14",-37.1165534804754,117.720289855072,-2.38952083152556,0.0196529040918282,0.0456473162250325,-4.47734595570214,"Downregulated"
"PKD1L1",-13.8510186757216,38.6202898550725,-2.38751127876431,0.0197520771905291,0.045864667179051,-4.47757251237948,"Downregulated"
"LCN15",-62.8184210526316,105.404347826087,-2.38749414834087,0.0197529245077919,0.045864667179051,-4.47757444308901,"Downregulated"
"INTS6L",-62.4882003395585,299.350724637681,-2.38717299176076,0.0197688157909347,0.0458915868311948,-4.477610637723,"Downregulated"
"FUT8",-241.771604414261,1301.93913043478,-2.38663544178842,0.0197954400604884,0.0459434050610575,-4.47767121247921,"Downregulated"
"PRKD1",-36.3588709677419,132.460144927536,-2.38645520568477,0.019804374121175,0.0459591457248652,-4.47769152056666,"Downregulated"
"NPY5R",-37.0252971137522,122.560869565217,-2.38543462897894,0.0198550306435209,0.0460566839854106,-4.47780649375486,"Downregulated"
"CCDC68",-332.768845500849,962.58115942029,-2.38515347294627,0.019869006177374,0.046074089568966,-4.47783816138547,"Downregulated"
"NWD2",-27.9193548387097,56.4434782608696,-2.38483625370351,0.0198847848583319,0.0461006676312846,-4.47787388781629,"Downregulated"
"DNASE2B",-46.2869269949067,64.2376811594203,-2.38477965654044,0.0198876012113101,0.0461021924530501,-4.47788026165385,"Downregulated"
"WNT7A",-44.5026315789474,90.3913043478261,-2.38459566628322,0.0198967592801156,0.0461184163170642,-4.47790098146764,"Downregulated"
"C19orf84",-77.4320882852292,128.430434782609,-2.3844070214436,0.0199061529365323,0.0461301766781164,-4.4779222242912,"Downregulated"
"FERD3L",-9.95492359932089,31.7014492753623,-2.38425580366119,0.0199136857527558,0.0461376205924934,-4.47793925169948,"Downregulated"
"LINC00475",-16.834974533107,47.7898550724638,-2.38387931560904,0.0199324513127285,0.0461760888042024,-4.47798164168778,"Downregulated"
"DNAJB8",-41.8761460101868,122.279710144928,-2.3836451531265,0.0199441307960244,0.0461981346432422,-4.47800800442728,"Downregulated"
"KRTAP2-4",-9.42877758913412,17.3492753623188,-2.38327659312423,0.019962526086182,0.046235730357075,-4.47804949439038,"Downregulated"
"LOC105369746",-42.5084889643464,148.192753623188,-2.38314696489562,0.0199689995905997,0.0462457085509041,-4.4780640859833,"Downregulated"
"SRRM3",-26.2233729485003,91.5183574879227,-2.38183748811284,0.0200344986539045,0.0463923655807696,-4.47821145603336,"Downregulated"
"LRRC74B",-20.9434634974533,32.0304347826087,-2.38148204435158,0.0200523107303696,0.0464285776526999,-4.478251448316,"Downregulated"
"ZDHHC7",-367.121392190154,2688.03333333333,-2.38131023987857,0.0200609252975869,0.0464425861651276,-4.4782707771715,"Downregulated"
"CCDC146",-110.657300509338,532.355072463768,-2.38127465260268,0.0200627101165645,0.0464425861651276,-4.47827478079462,"Downregulated"
"GARNL3",-21.7544142614601,92.795652173913,-2.38060123688808,0.0200965108430793,0.0465061022023288,-4.47835053320566,"Downregulated"
"ZNF252P-AS1",-35.1529711375212,90.3565217391304,-2.38055449960191,0.0200988586097062,0.0465061022023288,-4.4783557901182,"Downregulated"
"VAC14-AS1",-27.1936332767402,63.5463768115942,-2.38029899848247,0.0201116975910672,0.046530768654796,-4.47838452707517,"Downregulated"
"POLR1HASP",-14.1453687983399,64.537037037037,-2.37996173209885,0.0201286564947789,0.0465649606541371,-4.47842245710527,"Downregulated"
"GLYCTK-AS1",-38.0453310696095,192.850724637681,-2.37950814162545,0.020151484683286,0.0466127215835523,-4.47847346337452,"Downregulated"
"PEX2",-107.161007357103,764.448309178744,-2.37889858676747,0.020182198574834,0.0466787107388704,-4.47854199712897,"Downregulated"
"CYSLTR1",-62.3818336162988,223.298550724638,-2.37843320683368,0.0202056759645761,0.0467279503600922,-4.47859431266676,"Downregulated"
"LOC100130691",-41.8882003395586,150.295652173913,-2.37725305393609,0.0202653213071428,0.0468506675856949,-4.47872694704722,"Downregulated"
"RIMS4",-37.851740237691,125.449275362319,-2.37610229892133,0.0203236320122588,0.0469651383776035,-4.47885623307188,"Downregulated"
"GPR199P",-37.901103565365,51.104347826087,-2.37499965652505,0.0203796450764192,0.0470742028874199,-4.47898007254537,"Downregulated"
"MAPK7",-45.0924448217318,242.832608695652,-2.37494605160684,0.02038237165439,0.0470754094758092,-4.47898609196974,"Downregulated"
"SCD5",-85.2066850594226,333.935869565217,-2.3744107199929,0.0204096187830798,0.047123051713539,-4.47904620041111,"Downregulated"
"SPATA20",-279.068760611206,1183.72608695652,-2.37384400020481,0.0204384988776015,0.0471744321332471,-4.47910982284684,"Downregulated"
"NADK",-102.791044142615,840.360869565217,-2.37309055792553,0.0204769507811957,0.0472529700522958,-4.47919439107211,"Downregulated"
"IL27",-24.9429541595925,42.3536231884058,-2.37304064777451,0.0204795002201987,0.0472537474289957,-4.47919999244599,"Downregulated"
"LINC02673",-56.5764855687607,159.9,-2.37291547648531,0.0204858952858099,0.0472633969557137,-4.47921403995003,"Downregulated"
"FARP1",-120.51156196944,524.905507246377,-2.37250448571999,0.0205069055357898,0.0473067597243317,-4.47926016024605,"Downregulated"
"MBTPS1",-111.049957555178,1072.92753623188,-2.37196665503835,0.0205344289800344,0.0473549076478344,-4.47932050571567,"Downregulated"
"CNGA1",-77.0094227504244,227.411594202899,-2.3718526744855,0.0205402661529657,0.0473632546133545,-4.47933329328471,"Downregulated"
"WDR35",-60.8137096774194,350.897101449275,-2.37146700261435,0.0205600281542176,0.0474037052023779,-4.4793765589212,"Downregulated"
"GIHCG",-35.98259762309,134.781884057971,-2.37125866677859,0.0205707104250872,0.0474232148692345,-4.47939992850309,"Downregulated"
"LOC105379477",-31.078013582343,76.7652173913043,-2.37105462704519,0.0205811772110011,0.047442223604463,-4.47942281478311,"Downregulated"
"LOC101928535",-21.3852716468591,66.8855072463768,-2.37089951283661,0.0205891374016171,0.0474554508403125,-4.47944021236764,"Downregulated"
"HMGCS2",-539.646986417657,1307.77246376812,-2.37079917162625,0.0205942881990704,0.0474622006115838,-4.479451466196,"Downregulated"
"ADGRB3-DT",-13.636714770798,33.9963768115942,-2.3698578068201,0.0206426670671555,0.0475582999518059,-4.47955702924453,"Downregulated"
"LOC101927495",-18.2407470288625,25.7898550724638,-2.36976402441311,0.0206474923007232,0.0475642857368725,-4.47956754423189,"Downregulated"
"FZR1",-35.7380942275042,303.746376811594,-2.36897409283133,0.0206881752716639,0.0476425878021271,-4.47965610063908,"Downregulated"
"HCG27",-37.638455008489,90.7231884057971,-2.36824063631102,0.0207260136091946,0.0477032368295397,-4.47973830726246,"Downregulated"
"LINC02223",-25.2897283531409,55.5594202898551,-2.36823131682345,0.0207264947893644,0.0477032368295397,-4.47973935168594,"Downregulated"
"COBL",-177.589091680815,624.366666666667,-2.36820385021834,0.0207279129923738,0.0477032368295397,-4.47974242981775,"Downregulated"
"EP300-AS1",-193.396010186757,550.027536231884,-2.36797678081,0.020739640743417,0.0477250842966444,-4.47976787610695,"Downregulated"
"CASC11",-44.3535653650254,84.1927536231884,-2.36792730621952,0.0207421968067061,0.0477258238742535,-4.47977342019632,"Downregulated"
"RAPGEF4-AS1",-38.4308149405773,121.573913043478,-2.36748554162592,0.0207650326506092,0.0477732201140861,-4.47982292043184,"Downregulated"
"LOC730101",-149.815789473684,512.792753623188,-2.36690254713472,0.0207952032844914,0.0478323270378979,-4.479888235707,"Downregulated"
"JAKMIP2",-48.210908319185,131.379710144928,-2.3668431315034,0.0207982803036047,0.0478342529015815,-4.4798948916502,"Downregulated"
