"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"OGFOD1",230.95564516129,716.66231884058,8.11604154005749,1.36131598044939e-11,1.46098620072651e-09,-3.68715329398644,"Upregulated"
"ENY2",409.377192982456,1051.22077294686,8.10021942398723,1.45436762665331e-11,1.55304647012173e-09,-3.6890327746737,"Upregulated"
"B4GALNT3",-619.396434634974,535.830434782609,-8.09760586241776,1.47033928626005e-11,1.56229035505751e-09,-3.68934356658274,"Downregulated"
"SNRPD1",1179.40916808149,1980.69420289855,8.0956168858082,1.48261152878618e-11,1.567056864045e-09,-3.68958014891293,"Upregulated"
"FMO5",-445.74412139219,445.157246376812,-8.09450764582813,1.48950013298279e-11,1.567056864045e-09,-3.68971211306757,"Downregulated"
"CPNE2",444.789558573854,465.827536231884,8.0876340502943,1.53290619632877e-11,1.60481753112714e-09,-3.69053022911413,"Upregulated"
"MAGIX",-74.0193887945671,156.386666666667,-8.07518838034455,1.61474417623337e-11,1.68224835960078e-09,-3.69201320440627,"Downregulated"
"CKAP5",623.571392190153,1220.35,8.07112308872912,1.64241176731949e-11,1.70276641333215e-09,-3.69249806966776,"Upregulated"
"ATIC",1570.21162988115,2719.4768115942,8.0570984662527,1.74155140378137e-11,1.79682673094487e-09,-3.69417252383981,"Upregulated"
"SCNN1A",-1152.97362761743,1352.07632850242,-8.04991361870791,1.79463721325275e-11,1.83866238128104e-09,-3.69503139834577,"Downregulated"
"HOXB7",965.021844934918,1012.99033816425,8.04929027523132,1.79931843277491e-11,1.83866238128104e-09,-3.69510594609113,"Upregulated"
"SGPL1",489.718166383701,1220.45362318841,8.04360171071775,1.84260699338978e-11,1.87393131227741e-09,-3.69578650744099,"Upregulated"
"RNASE4",-3577.31685059423,4486.49637681159,-8.03847703671444,1.88249560174587e-11,1.90542457661074e-09,-3.69639998756094,"Downregulated"
"POU2AF1",-4309.25984719864,3619.35217391304,-8.03422156673839,1.91627414350089e-11,1.93046541899758e-09,-3.69690968861168,"Downregulated"
"MAMDC2",-366.997453310696,348.314492753623,-8.02600671509808,1.98320500251786e-11,1.98851217083445e-09,-3.69789433031588,"Downregulated"
"SYTL4",-131.613752122241,188.120289855072,-8.00374961753128,2.17652858524857e-11,2.17215518668942e-09,-3.70056674935043,"Downregulated"
"ALDH2",-6049.89567062819,10823.7927536232,-7.99428600076228,2.26433607632461e-11,2.24172954325243e-09,-3.70170511032387,"Downregulated"
"KCNJ15",-728.882258064516,526.65884057971,-7.99397975729812,2.26723594766365e-11,2.24172954325243e-09,-3.70174196831385,"Downregulated"
"ADH7",-582.382173174873,397.871014492754,-7.99243117498511,2.28195670246571e-11,2.24588706426545e-09,-3.70192836793701,"Downregulated"
"CCT5",1320.40322580645,2298.87536231884,7.99123012803958,2.29343957640192e-11,2.24683435932183e-09,-3.70207295810902,"Upregulated"
"NR0B2",-354.68675721562,344.236231884058,-7.98992330216379,2.30599941801163e-11,2.24882326805819e-09,-3.70223030514868,"Downregulated"
"ATAD2",570.649596774194,631.283695652174,7.98599753577348,2.34414492887278e-11,2.27563196572436e-09,-3.70270312396545,"Upregulated"
"SGK2",-423.597580645162,597.036956521739,-7.9840676293306,2.3631279405073e-11,2.28367979300518e-09,-3.70293563917109,"Downregulated"
"CDK1",773.354202037351,1027.19311594203,7.98022018533767,2.40143220211212e-11,2.30856667503691e-09,-3.70339933182266,"Upregulated"
"PFDN4",828.918619128467,1228.63816425121,7.97931841510534,2.410499454667e-11,2.30856667503691e-09,-3.70350804223614,"Upregulated"
"UTP4",837.461290322582,1184.19927536232,7.97437672902207,2.4607990775858e-11,2.34621812053571e-09,-3.70410397152179,"Upregulated"
"CCPG1",-947.160373514431,1371.5831884058,-7.96623336079084,2.54598737074884e-11,2.4166512123148e-09,-3.7050867295369,"Downregulated"
"RPS6KA6",-69.3038624787777,90.9536231884058,-7.96097218432107,2.60258641833662e-11,2.45944416532811e-09,-3.70572214224654,"Downregulated"
"SERPINH1",1870.1519524618,1223.67101449275,7.95727003565172,2.64316607533854e-11,2.48678845246719e-09,-3.70616949251072,"Upregulated"
"PA2G4",980.089516129033,1812.34492753623,7.94568833606879,2.77424470899521e-11,2.5986642214917e-09,-3.70757018339865,"Upregulated"
"PGCKA1",-690.341171477079,1106.59275362319,-7.93950135136691,2.84691039800089e-11,2.65508582402205e-09,-3.70831919033299,"Downregulated"
"PSCA",-19814.7077249576,11961.6942028986,-7.93540946707456,2.89601162107966e-11,2.68913566049558e-09,-3.70881484881303,"Downregulated"
"NEK2",592.21714770798,580.984057971015,7.91611319113913,3.13921660831093e-11,2.90234844604747e-09,-3.71115533573546,"Upregulated"
"MTPAP",471.935738539899,1128.13405797101,7.91024036575836,3.21721248505874e-11,2.96163823462929e-09,-3.71186867462306,"Upregulated"
"DHRS7",-1177.44161714771,1467.63695652174,-7.90873190210042,3.23755688613340e-11,2.96757521103653e-09,-3.71205197531713,"Downregulated"
"MRPS17",1150.06069609508,1767.00869565217,7.90167588527476,3.33444119328526e-11,3.04331882756381e-09,-3.71290979912927,"Upregulated"
"SLC39A10",704.04363327674,721.711594202899,7.89682416300823,3.40273520618324e-11,3.09243471482789e-09,-3.71350003432738,"Upregulated"
"UBFD1",272.02941426146,603.053623188406,7.8885154086338,3.52295446140599e-11,3.18812450984101e-09,-3.7145115812485,"Upregulated"
"TENT5C",-1660.85971986418,1599.89782608696,-7.88601178075677,3.56000504341172e-11,3.20806024101874e-09,-3.71481656965262,"Downregulated"
"MTFR2",250.953565365026,317.053623188406,7.88327576588565,3.6009401941246e-11,3.21092449140424e-09,-3.71514996503364,"Upregulated"
"MAL",-2003.9,1187.80289855072,-7.88300644047864,3.60499508067855e-11,3.21092449140424e-09,-3.71518278904101,"Downregulated"
"HEATR1",211.858760611206,538.959710144927,7.88278800667715,3.60828710931787e-11,3.21092449140424e-09,-3.71520941136666,"Upregulated"
"LINC00424",-222.437563667233,254.944927536232,-7.87571124873944,3.716582595198e-11,3.29357072554538e-09,-3.71607226666581,"Downregulated"
"RAB37",-226.165789473684,246.344927536232,-7.8697201937484,3.81079900369329e-11,3.36310885627594e-09,-3.71680327884137,"Downregulated"
"GATA5",-241.548471986418,202.950724637681,-7.8606970064476,3.95722358618841e-11,3.47795984075004e-09,-3.71790518815056,"Downregulated"
"CPEB4",-511.177546689304,996.652898550725,-7.85822052985759,3.99838527386469e-11,3.4997341923741e-09,-3.71820780914506,"Downregulated"
"TECPR1",-433.98961516695,768.13961352657,-7.84868251723279,4.16095464157104e-11,3.62716360326664e-09,-3.71937411877755,"Downregulated"
"TBC1D31",111.334677419355,200.905072463768,7.84489388655661,4.22734783090794e-11,3.67005965954069e-09,-3.71983773739324,"Upregulated"
"KAZALD1",-130.70727221279,199.470048309179,-7.83798230156464,4.35120809943529e-11,3.76229762670606e-09,-3.72068401924195,"Downregulated"
"COL6A3",7480.32300509338,6999.13043478261,7.83457856289617,4.41353168520838e-11,3.8007982339111e-09,-3.72110102576174,"Upregulated"
"DDX10",202.231876061121,460.472463768116,7.81679519735745,4.75395260137658e-11,4.07751669508432e-09,-3.72328230800147,"Upregulated"
"CARD6",-1074.42453310696,1534.77826086957,-7.81020328366597,4.88670029880852e-11,4.17461033126614e-09,-3.72409195663753,"Downregulated"
"RNASE1",-8158.5705008489,5914.68550724638,-7.80430295217416,5.00865939328659e-11,4.26175054431959e-09,-3.72481716355042,"Downregulated"
"NTN4",-1318.17937181664,1488.89130434783,-7.79935101554868,5.11335958875381e-11,4.33357225146885e-09,-3.72542616924341,"Downregulated"
"STS",-495.767869269949,596.404710144928,-7.79731966763442,5.15693892849355e-11,4.35323101564572e-09,-3.72567608765562,"Downregulated"
"FMO4",-470.00857385399,727.586956521739,-7.79521388929455,5.20250685967623e-11,4.37440704732698e-09,-3.72593522253809,"Downregulated"
"ALDH6A1",-1135.04500848896,1358.79565217391,-7.79288386037748,5.25339647829625e-11,4.39987406223424e-09,-3.72622202372684,"Downregulated"
"NBN",636.907996604414,1216.60608695652,7.78409927554192,5.44977159733361e-11,4.54651453141617e-09,-3.72730397406792,"Upregulated"
"ACACB",-332.696420486701,498.051690821256,-7.77690642922656,5.61601327017735e-11,4.66697258409252e-09,-3.72819065929326,"Downregulated"
"SEL1L3",-1114.73629032258,2328.49855072464,-7.77023920712068,5.77462810061605e-11,4.76326148884045e-09,-3.7290131766912,"Downregulated"
"CD9",2378.05616864743,2673.51111111111,7.77016208257739,5.77648885896745e-11,4.76326148884045e-09,-3.72902269487171,"Upregulated"
"UMAD1",-934.33234295416,1526.50144927536,-7.76897578855577,5.80518577252972e-11,4.76851355938144e-09,-3.72916910929217,"Downregulated"
"C16orf89",-1509.86409168082,956,-7.76386051373546,5.9305664564244e-11,4.85283937968796e-09,-3.72980066396935,"Downregulated"
"GUCD1",-916.042869269949,2041.57391304348,-7.75130267726901,6.24996580371719e-11,5.09467632328198e-09,-3.73135261630178,"Downregulated"
"SSTR1",-1182.68701188455,837.223188405797,-7.74534183269876,6.40753446469747e-11,5.20325907081916e-09,-3.73209003209982,"Downregulated"
"CYSTM1",-25276.2455857385,27981.8391304348,-7.73420647386295,6.71259444607545e-11,5.43033634791036e-09,-3.733468876971,"Downregulated"
"SCARA5",-524.770599886814,389.741062801932,-7.72880323838356,6.86580546060745e-11,5.53332102725258e-09,-3.73413854231741,"Downregulated"
"SASS6",222.398981324278,287.528985507246,7.72536101648802,6.96522770408883e-11,5.59234466451974e-09,-3.73456537002915,"Upregulated"
"TPX2",1276.12962648557,1442.46376811594,7.71963770517305,7.13372866218223e-11,5.70618138719947e-09,-3.73527540272077,"Upregulated"
"NAPEPLD",-220.11052631579,506.219710144928,-7.71318950006309,7.32845433202862e-11,5.84006713317669e-09,-3.73607589661717,"Downregulated"
"EPB41L4A",-169.01986417657,242.310144927536,-7.70789491438023,7.49230557257309e-11,5.94844498562987e-09,-3.73673359825929,"Downregulated"
"NTRK3",-81.333295604603,157.372624798712,-7.70441180093887,7.60208769758058e-11,5.99350030483067e-09,-3.737166482728,"Downregulated"
"TRNP1",-1607.74524617997,1954.59927536232,-7.70431437623625,7.60518135791128e-11,5.99350030483067e-09,-3.73717859311566,"Downregulated"
"PCBP1-AS1",-93.7731991268494,166.16231884058,-7.70204703601901,7.67753557941509e-11,6.02827674152824e-09,-3.737460471314,"Downregulated"
"RFLNA",-2428.32784380306,2244.18260869565,-7.69731835172149,7.83065485457557e-11,6.12598152854104e-09,-3.73804857004519,"Downregulated"
"SGK1",-5745.68404074703,6348.05217391304,-7.6952448524886,7.89875514009815e-11,6.15670487325096e-09,-3.73830654304806,"Downregulated"
"DTL",605.902589134126,787.75,7.6936079990162,7.95293214355884e-11,6.17639170145404e-09,-3.73851023209013,"Upregulated"
"SF3B3",690.661629881155,1008.88695652174,7.69015037996619,8.06859646991769e-11,6.24351502927652e-09,-3.73894061505326,"Upregulated"
"TLE4",-205.034482173175,339.295362318841,-7.68284017061723,8.3186986622056e-11,6.41380676276986e-09,-3.73985107603254,"Downregulated"
"C1orf116",-1324.23630447085,1935.45990338164,-7.67656820729708,8.53944188869713e-11,6.56031872003254e-09,-3.74063280205071,"Downregulated"
"STYK1",-543.263837011885,608.39347826087,-7.67438109762812,8.61778559510481e-11,6.59677587651087e-09,-3.74090552421283,"Downregulated"
"NDC1",830.693293718167,1394.0268115942,7.66980126798668,8.7841712497291e-11,6.70012662073087e-09,-3.74147681618577,"Upregulated"
"SNHG15",507.859592529711,631.010144927536,7.66799005295047,8.85085474551121e-11,6.72696458362573e-09,-3.74170282679595,"Upregulated"
"PRIMA1",-391.55415959253,404.984057971015,-7.65492271325868,9.34717333847416e-11,7.05671686511274e-09,-3.74333473176195,"Downregulated"
"HAPLN4",-207.680730050934,167.034782608696,-7.65482973933603,9.3508024199415e-11,7.05671686511274e-09,-3.7433463509845,"Downregulated"
"ATG4A",-413.251867572156,837.350724637681,-7.65024379076257,9.53156461913345e-11,7.16051362686277e-09,-3.74391961486777,"Downregulated"
"TMEM220",-829.376994906621,760.073913043478,-7.64964562308787,9.55539815356038e-11,7.16051362686277e-09,-3.7439944093567,"Downregulated"
"TGIF1",701.289601018676,1000.62391304348,7.64540830292619,9.725943601304e-11,7.26283138087585e-09,-3.74452437898865,"Upregulated"
"FGF14",-91.5874023769101,134.292173913043,-7.63694294018583,1.00758172071553e-10,7.4948254427248e-09,-3.74558388153415,"Downregulated"
"SCOC",-1928.95415959253,2899.7,-7.63620744861894,1.01068021140832e-10,7.4948254427248e-09,-3.7456759792491,"Downregulated"
"PSMD3",962.281239388795,1458.66811594203,7.63283105024514,1.02502690463032e-10,7.55529778150731e-09,-3.74609886274457,"Upregulated"
"AKR1C3",-11142.6909168082,12020.9391304348,-7.63262472374779,1.02591017307539e-10,7.55529778150731e-09,-3.74612470947342,"Downregulated"
"TUBB",3820.44114318053,8148.37342995169,7.62951056054318,1.03933435470536e-10,7.62785698056442e-09,-3.74651489336554,"Upregulated"
"FHDC1",-478.824872665535,816.505797101449,-7.62085527811328,1.07757290878416e-10,7.85616739776967e-09,-3.7476000272095,"Downregulated"
"PYM1",-250.040407470289,625.049275362319,-7.62080484051468,1.07779980687667e-10,7.85616739776967e-09,-3.74760635364431,"Downregulated"
"TXNDC5",-9344.04465195246,15761.1753623188,-7.61870725882732,1.0872783342121e-10,7.89830047066929e-09,-3.74786948552656,"Downregulated"
"LINC00342",-481.5733729485,560.67922705314,-7.61413634564916,1.1082226227371e-10,8.02315611993096e-09,-3.74844309006008,"Downregulated"
"NIPAL2",-366.600254668931,723.224637681159,-7.61259923419993,1.11535591833252e-10,8.04751903642823e-09,-3.74863604542818,"Downregulated"
"MEST",2506.25407470289,2514.16231884058,7.61058288815945,1.12478276452344e-10,8.08821060670945e-09,-3.74888920776221,"Upregulated"
"VWA5A",-468.9730475382,1006.15724637681,-7.60814084120575,1.1363064346706e-10,8.14365655210069e-09,-3.74919589204917,"Downregulated"
"ZNF662",-208.720118845501,192.133333333333,-7.60133986522677,1.16902432885188e-10,8.35011792350821e-09,-3.75005041388891,"Downregulated"
"AGAP2-AS1",181.286587436333,156.526086956522,7.59739799583122,1.18841657663435e-10,8.46033760905997e-09,-3.75054598175205,"Upregulated"
"CA14",-399.655178268251,345.271014492754,-7.59521609188228,1.19928832685423e-10,8.50936903542387e-09,-3.75082037811071,"Downregulated"
"CAMK2D",-470.223582342954,1228.88144927536,-7.5899062786129,1.22616214080035e-10,8.67124001360034e-09,-3.75148840713954,"Downregulated"
"PSMB5",1370.07436332767,3242.10144927536,7.58106613657271,1.27224376564994e-10,8.96742907689298e-09,-3.75260142579572,"Upregulated"
"TACC3",237.44019524618,261.167391304348,7.56329679395767,1.37016746286857e-10,9.6258771396329e-09,-3.75484184086441,"Upregulated"
"SSRP1",576.359295415959,1202.63623188406,7.56143405319002,1.38085874616482e-10,9.66739074811305e-09,-3.75507694569783,"Upregulated"
"KMT5B",-355.90466893039,1044.25797101449,-7.56035384308197,1.38709676810405e-10,9.66739074811305e-09,-3.75521330508871,"Downregulated"
"ZC3H15",718.526457272212,2172.66183574879,7.55967119095459,1.39105346166356e-10,9.66739074811305e-09,-3.75529948713345,"Upregulated"
"ATP11A",377.845755517827,449.790579710145,7.55880070639243,1.39611519133432e-10,9.66739074811305e-09,-3.75540939129107,"Upregulated"
"LOC105378130",-210.673429541596,155.189855072464,-7.55776700281664,1.4021499000709e-10,9.66739074811305e-09,-3.75553991602961,"Downregulated"
"LDHD",-219.83701188455,185.188405797101,-7.55758143260767,1.40323600314419e-10,9.66739074811305e-09,-3.75556334931,"Downregulated"
"LTN1",-335.14779286927,686.171014492754,-7.55540630419568,1.41602935519577e-10,9.72159616334256e-09,-3.75583805267053,"Downregulated"
"BMP10",-166.733701188455,173.201449275362,-7.55470011599543,1.4202078957545e-10,9.72159616334256e-09,-3.7559272528468,"Downregulated"
"BYSL",526.61544991511,403.936231884058,7.55287019385701,1.43109297131126e-10,9.76480913364043e-09,-3.75615842531292,"Upregulated"
"MAD2L1",1089.03347481607,1311.60917874396,7.55046092365904,1.44555133573964e-10,9.8320509163667e-09,-3.75646285452213,"Upregulated"
"GNG7",-228.52116581777,318.319806763285,-7.54888748799639,1.45507235841617e-10,9.8653905900616e-09,-3.7566617116639,"Downregulated"
"NDC80",702.37818336163,809.278260869565,7.54162200713779,1.49985486675162e-10,1.01368355662071e-08,-3.75758038107987,"Upregulated"
"CREB3L2",-490.437266553481,1073.08260869565,-7.53941650929431,1.5137192498762e-10,1.01982656213268e-08,-3.75785939029095,"Downregulated"
"SELENOP",-6244.18361629881,9767.02101449275,-7.53695265271057,1.52935908474637e-10,1.02712333248202e-08,-3.75817116023021,"Downregulated"
"SCGB2A1",-1738.71341256367,1019.3347826087,-7.53487556789915,1.54266904113472e-10,1.03281450506314e-08,-3.75843405198574,"Downregulated"
"CWH43",-678.933234295416,352.910869565217,-7.5276135039946,1.59011970959328e-10,1.06125583243074e-08,-3.75935364651823,"Downregulated"
"PRSS12",-209.380517826825,283.626086956522,-7.52429726716312,1.61226999733689e-10,1.07268692626555e-08,-3.75977381507276,"Downregulated"
"DKC1",1125.41423316355,1605.22560386473,7.51658418849982,1.66498673590471e-10,1.10432055027071e-08,-3.76075163184008,"Upregulated"
"ATP13A4",-146.99240237691,165.599275362319,-7.51268872289642,1.69226150157626e-10,1.11893587892149e-08,-3.76124577608488,"Downregulated"
"RAN",3092.04575551783,6087.96739130435,7.49931750889157,1.78931970760808e-10,1.17945990726499e-08,-3.76294346548077,"Upregulated"
"PTGR1",-1260.56618562535,1789.91062801932,-7.49833017555757,1.79670296659434e-10,1.18068262330939e-08,-3.76306891747399,"Downregulated"
"DUSP14",428.56714770798,635.257971014493,7.49631709750047,1.81185105247843e-10,1.18698475238594e-08,-3.76332474219739,"Upregulated"
"ABCE1",831.462818336163,1793.9231884058,7.49064149323305,1.85524879337506e-10,1.21169873027863e-08,-3.76404629563101,"Upregulated"
"PRPF19",788.679117147708,1691.98695652174,7.48745936589128,1.88003276564804e-10,1.22414206633979e-08,-3.7644510344048,"Upregulated"
"MYOC",-829.228692699491,711.036231884058,-7.48242258318456,1.91993882455011e-10,1.24632624546859e-08,-3.76509194386427,"Downregulated"
"NFE2L3",948.434974533108,954.865217391304,7.48080256831655,1.93295289157713e-10,1.25097196683069e-08,-3.76529815550465,"Upregulated"
